gender,birthday,days_watched,mean_score,watching,completed,on_hold,dropped,plan_to_watch,total_entries,rewatched,episodes_watched,score,genres,keywords,type,episodes,aired,premiered,status,producers,studios,source,duration,rating_y,rank,popularity,favorites,scored_by,members,duration_class,episodes_class,rating
Male,,12.5,8.71,4,15,0,0,5,24,0,745,8.75,"Action, Award Winning, Sci-Fi","odd child edward wong hau pepelu tivrusky iv, jet black pursue criminals throughout space, beautiful con artist faye valentine, tough bounty hunters, maniacal plot continues, bioengineered welsh corgi, spike must choose, jet manages, year 2071, troubled memories, taking care, settlements like, old wounds, newfound family, new societies, mal rewrite, intergalactic outlaws, humble living, growing number, expanded across, drug use, developing bonds, colorful cast, aloof demeanor, spike spiegel, violent past, criminals, bebop crew, spike, spike, spike, past, bebop, written, working, weight, unravel, timeless, theft, surface, ship, rival, revenge, planets, plagued, murder, menace, meanwhile, make, lives, life, joined, hunted, humanity, haunted, goofy, galaxy, filling, ein, earth, duo, disrupted, crime, catch, beneath",TV,26.0,"Apr 3, 1998 to Apr 24, 1999",spring,Finished Airing,"Bandai Visual, Victor Entertainment, Audio Planning U",Sunrise,Original,24.0,R - 17+ (violence & profanity),48,42,86189,1013780,1963589,standard,long,high
Male,,12.5,8.71,4,15,0,0,5,24,0,745,7.48,"Action, Drama, Sci-Fi, Suspense","angels — colossal malevolent entities, second impact befell mankind, young boy finds, shattered familial bonds, giant machine capable, catastrophic event known, father gendou ikari, third impact, gendou since, father wishes, beings known, year 2015, thrust headlong, teenager shinji, shinji presumes, passed since, mal rewrite, greatest threat, evangelion unit, could affect, humanity forever, angels, mankind, humanity, humanity, written, wiping, wave, wave, triggering, tokyo, time, struggle, separated, select, rest, repair, recovery, plan, pilot, mother, middle, learned, intention, instead, future, forced, fighting, discovers, decade, death, city, caught, called, brought, battle, 3, 01",Movie,1.0,"Mar 15, 1997",,Finished Airing,"TV Tokyo, Toei Animation, Kadokawa Shoten, Movic, Sega, TV Tokyo Music, Audio Tanaka","Gainax, Production I.G, Tatsunoko Production",Original,104.0,R - 17+ (violence & profanity),2075,962,767,150545,271630,long,short,high
Male,1989-10-01,172.0,7.56,187,487,28,28,246,976,3,10361,8.73,"Action, Adventure, Fantasy","coveted one piece treasure, prized one piece, together embracing perils, sailed dangerous seas, faces numerous challenges, luffy gathers one, although luffy lacks, countless powerful pirates, luffy ends, unbreakable spirit, terrible whirlpool, superhuman ability, resolutely pursues, pirates title, never return, mal rewrite, looking teenager, lifetime adventure, kind companions, formidable adversary, fearsome pirates, ever since, daring everyone, carefree monkey, big smile, barely surviving, ambitious endeavor, proper ship, late king, luffy, pirates, ship, king, written, world, wonders, whereabouts, unmatched, underestimated, stirred, sea, roger, riches, pirate, passing, obtain, naive, many, make, join, inspiration, hoard, gol, face, endowed, disclosing, despite, death, crew, comes, battle, barrel, attack, also, aboard",TV,25.0,"Oct 20, 1999 to ?",fall,Currently Airing,"Fuji TV, TAP, Shueisha",Toei Animation,Manga,24.0,PG-13 - Teens 13 or older,51,17,236798,1432316,2519689,standard,long,unknown
Male,1989-10-01,172.0,7.56,187,487,28,28,246,976,3,10361,7.1,"Comedy, Drama, Romance","kaoru immediately identified, bewildered girl dressed, two children, train station, lives alone, kaoru invited, kaoru hanabishi, hanabishi family, first place, empty lot, devastated girl, deepest part, college student, childhood friend, betrothed fiancee, aoi sakuraba, aoi sakuraba, also reminded, additional clues, kaoru, girl, way, way, volunteered, turned, turned, tokyo, surprising, supplied, revelation, photo, next, neighborhood, met, memory, marry, looking, left, knowing, kimono, happened, guide, front, destination, came, beautiful, asked, apartment, address",TV,24.0,"Apr 11, 2002 to Sep 26, 2002",spring,Finished Airing,"Movic, Fuji TV, Pioneer LDC, Cosmic Ray",J.C.Staff,Manga,23.0,PG-13 - Teens 13 or older,3959,2054,472,55020,114544,standard,long,high
Male,1989-10-01,172.0,7.56,187,487,28,28,246,976,3,10361,8.16,"Action, Horror, Sci-Fi","best friend tetsuo shima, current government — stands, world war iii, psychic powers tears, shoutarou kaneda leads, tetsuo begins, government seeks, government institution, latest psychic, tokyo —, young boy, year 2019, riding large, restored version, mysterious abilities, misfits known, mal rewrite, gang violence, explosion caused, escaping confinement, destructive power, desperate attempt, custom motorcycles, constant conflict, clowns ."", capsules ,"", area rife, city known, shoutarou, leads, tokyo, tokyo, city, city, written, unleashing, terrorism, taken, streets, rivals, quarantine, prevent, prevent, place, order, one, never, neo, knees, japan, ignites, heard, group, fuse, finds, esper, encounter, develop, destruction, custody, could, caught, captured, bring, battles, accident, 1988",Movie,1.0,"Jul 16, 1988",,Finished Airing,"Mainichi Broadcasting System, Kodansha, Pioneer LDC, Bandai, TOHO, Sumitomo, Hakuhodo",Tokyo Movie Shinsha,Manga,124.0,R+ - Mild Nudity,454,208,14402,539408,910963,long,short,high
Male,1989-10-01,172.0,7.56,187,487,28,28,246,976,3,10361,7.53,"Action, Drama, Romance","oboro must ultimately decide, powerful warlord ieyasu tokugawa, bloody battle royale, 10 best warriors, clan representing one, potential shogunate heirs, kouga ninja clans, tokugawa shogunate, oboro iga, heirs aim, kouga clan, years later, two scrolls, two grandsons, thousand years, mal rewrite, bring peace, blood upon, bitter war, another war, iga clan, two clans, given fighter, gennosuke kouga, next heir, ieyasu, shogunate, kouga, iga, iga, given, gennosuke, clans, clans, clans, clans, heir, heir, written, winning, torn, send, rivalry, resolve, reignited, put, prize, ordered, ordered, names, marriage, marked, love, love, hopes, forced, flames, fighters, fight, favor, fate, fallen, engaged, duty, dragged, dispute, death, dashed, claimed, centuries, ceasefire, arms",TV,24.0,"Apr 13, 2005 to Sep 21, 2005",spring,Finished Airing,"GDH, Kodansha, Sotsu Music Publishing, Future Vision Music",Gonzo,Manga,24.0,R - 17+ (violence & profanity),1871,1316,1441,80266,196883,standard,long,medium
Male,1989-10-01,172.0,7.56,187,487,28,28,246,976,3,10361,8.29,Drama,"looking dog named beck, younger sister maho, two boys launch, slowly becoming interested, older boy leads, fame across japan, dispirited young boy, band called beck, western rock culture, ultimate rock band, popular rock band, helping ray achieve, amazing guitar skills, koyuki meets ray, beck follows, former band, start playing, old yukio, old ryuusuke, meeting place, mal rewrite, local kids, koyuki saves, koyuki decides, former member, emerging guitarist, dazzles koyuki, rock, dog, ray, ray, koyuki, guitar, year, year, written, world, together, tanaka, successes, struggles, strange, spread, owner, minami, members, life, leading, however, harassed, group, group, goals, glamour, fourteen, forming, dream, diner, changes, career, 16",TV,26.0,"Oct 7, 2004 to Mar 31, 2005",fall,Finished Airing,"Marvelous Entertainment, Starchild Records, Asatsu DK, Kodansha",Madhouse,Manga,25.0,R - 17+ (violence & profanity),298,716,8823,146093,359083,long,long,high
Male,1989-10-01,172.0,7.56,187,487,28,28,246,976,3,10361,7.39,"Comedy, Drama, Romance, Sci-Fi, Ecchi","chii cannot download information onto, look exactly like human beings, look like humans, young country boy, real human emotions, say one word, college entrance exams, chii ,"", one evening, urban legend, special units, romance flourish, poor background, personal computers, newest fad, mal rewrite, love toward, love remain, let alone, hideki tries, hideki motosuwa, hideki decides, hard drive, fashioned way, eventually becomes, computers start, chobit ,"", barely afford, walking home, studying hard, abandoned persocom, human, chii, college, studying, persocom, home, written, world, unravel, unlike, time, thoughts, teach, taking, seems, persocoms, persocoms, owner, old, name, mystery, may, managing, however, get, friends, finds, expenses, defective, coming, along, activate",TV,26.0,"Apr 3, 2002 to Sep 25, 2002",spring,Finished Airing,"TBS, Pioneer LDC",Madhouse,Manga,24.0,PG-13 - Teens 13 or older,2429,484,4171,260280,499608,standard,long,high
Male,1989-10-01,172.0,7.56,187,487,28,28,246,976,3,10361,8.75,"Action, Award Winning, Sci-Fi","odd child edward wong hau pepelu tivrusky iv, jet black pursue criminals throughout space, beautiful con artist faye valentine, tough bounty hunters, maniacal plot continues, bioengineered welsh corgi, spike must choose, jet manages, year 2071, troubled memories, taking care, settlements like, old wounds, newfound family, new societies, mal rewrite, intergalactic outlaws, humble living, growing number, expanded across, drug use, developing bonds, colorful cast, aloof demeanor, spike spiegel, violent past, criminals, bebop crew, spike, spike, spike, past, bebop, written, working, weight, unravel, timeless, theft, surface, ship, rival, revenge, planets, plagued, murder, menace, meanwhile, make, lives, life, joined, hunted, humanity, haunted, goofy, galaxy, filling, ein, earth, duo, disrupted, crime, catch, beneath",TV,26.0,"Apr 3, 1998 to Apr 24, 1999",spring,Finished Airing,"Bandai Visual, Victor Entertainment, Audio Planning U",Sunrise,Original,24.0,R - 17+ (violence & profanity),48,42,86189,1013780,1963589,standard,long,high
Male,1989-10-01,172.0,7.56,187,487,28,28,246,976,3,10361,7.91,Sports,"deimon devil bats football team — witnesses sena, deimon high school student sena kobayakawa, cunning youichi hiruma — captain, deimon devil bats, forges valuable bonds along, mysterious running back wearing, running errands throughout, sena gradually gains, number 21 jersey, notre dame college, new secret weapon, legendary eyeshield 21, eyeshield 21 ,"", achieved remarkable feats, hiruma wants, conceal sena, visored helmet, united states, timid boy, supposedly run, specialty might, rapid legs, perfect target, mal rewrite, become agile, avoiding crowds, sena, sena, sena, become, avoiding, written, way, time, teammates, statured, squad, speed, small, skill, shy, self, result, reserved, problems, people, past, motion, light, life, joining, interacts, identity, however, hide, help, forced, developed, confidence, coerces, clubs, bullies, accustomed",TV,145.0,"Apr 6, 2005 to Mar 19, 2008",spring,Finished Airing,"TV Tokyo, Nihon Ad Systems, TV Tokyo Music, Shueisha",Gallop,Manga,23.0,PG-13 - Teens 13 or older,817,1359,2067,91592,190424,standard,long,high
Male,1989-10-01,172.0,7.56,187,487,28,28,246,976,3,10361,7.59,"Action, Comedy, Sci-Fi","kurz weber must secretly protect kaname chidori —, unconsciously holds breakthrough scientific knowledge, covert military institution using state, actions frequently make kaname suspicious, poor social skills lead, superior officer melissa mao, vicious mastermind behind, attract unnecessary attention, combat terrorist operations, sergeants sousuke sagara, ensure kaname, terrorist ambush, kurz, sousuke enrolls, sousuke abandons, complicates sousuke, whispered ""—, teenage girl, specialized team, sensitive mission, organizations pursuing, militaristic upbringing, mal rewrite, kaname, intelligence agencies, high school, earnest attempts, difficult adjustment, closely monitor, civilian life, art technology, melissa, written, task, safety, remotely, recognizing, orders, one, mithril, however, fulfill, duty, despite, considered, command, classmates, assist, assigns, assault, abilities",TV,24.0,"Jan 8, 2002 to Jun 18, 2002",winter,Finished Airing,"Kadokawa Shoten, KlockWorx",Gonzo,Light novel,24.0,R - 17+ (violence & profanity),1640,466,4419,246955,514078,standard,long,unknown
Male,1989-10-01,172.0,7.56,187,487,28,28,246,976,3,10361,7.91,Action,"internal conflicts within mithril threaten, school girl kaname chidori return, powerful arm slave models, overcoming various tumultuous events, inner battles amidst life, independent terrorist organization known, normal high school lives, mercenary sergeant sousuke sagara, antics often drive, new problems begin, lives calm, sousuke face, sousuke continues, kaname attempts, wreak unity, wall )., threatening fights, right choices, mal rewrite, even though, civilian population, mithril, kaname, new, written, worsen, world, whispered, time, support, stake, situation, series, peace, mission, manage, make, however, future, failures, endeavors, efforts, change, betrayals, assimilate, appearance, appear, amalgam, able",TV,13.0,"Jul 14, 2005 to Oct 20, 2005",summer,Finished Airing,"WOWOW, Kadokawa Shoten, KlockWorx, Happinet Pictures",Kyoto Animation,Light novel,24.0,R - 17+ (violence & profanity),818,981,1299,151440,267888,standard,medium,unknown
